id,division,venue,dt,home_team,away_team,courts,home_authorised,away_authorised,home_captain,away_captain,played,home_rubbers,away_rubbers,drawn_rubbers,home_games,away_games,home_points,away_points,home_attendence,away_attendence,home_PTS,away_PTS,status,confirmed,key,submitted_by,submitted_dt,confirmed_by,confirmed_dt,
172,29,17,23.11.2015 20:00:00,162,164,3,,,,,162,9,0,0,18,0,378,213,6,6,3,1,0,3,,0,,,
173,29,17,16.11.2015 20:00:00,162,165,3,,,,,162,5,4,0,11,9,365,366,6,6,3,1,0,3,,0,,,
174,29,19,10.03.2016 19:30:00,164,159,2,,,,,159,0,9,0,1,18,231,392,6,6,1,3,0,3,,0,,,
175,29,19,28.01.2016 19:30:00,164,161,2,,,,,161,1,8,0,5,16,311,413,6,6,1,3,0,3,,0,,,
176,29,19,31.03.2016 19:30:00,164,166,2,,,,,166,1,8,0,5,17,329,446,6,6,1,3,0,3,,0,,,
177,29,19,12.11.2015 19:30:00,164,160,2,,,,,160,0,9,0,2,18,251,412,6,6,1,3,0,3,,0,,,
178,29,19,05.11.2015 19:30:00,164,163,2,,,,,163,4,5,0,9,13,386,402,6,6,1,3,0,3,,0,,,
179,29,19,29.10.2015 19:30:00,164,158,2,,,,,158,1,8,0,2,16,219,367,6,6,1,3,0,3,,0,,,
180,29,19,25.02.2016 19:30:00,164,162,2,,,,,162,0,9,0,0,18,232,379,6,6,1,3,0,3,,0,,,
181,29,19,01.10.2015 19:30:00,164,165,2,,,,,165,0,9,0,4,18,335,437,6,6,1,3,0,3,,0,,,
182,29,1,24.03.2016 20:00:00,165,159,2,,,,,159,1,8,0,4,17,350,437,6,6,1,3,0,3,,0,,,
183,29,1,04.02.2016 20:00:00,165,161,2,,,,,161,4,5,0,11,13,443,446,6,6,1,3,0,3,,0,,,
184,29,1,17.12.2015 20:00:00,165,166,2,,,,,166,0,9,0,0,18,0,378,0,0,0,3,-1,3,,0,,,
185,29,1,14.04.2016 20:00:00,165,160,2,,,,,160,0,9,0,0,18,0,378,0,0,0,3,-1,3,,0,,,
186,29,1,17.03.2016 20:00:00,165,163,2,,,,,165,6,3,0,13,6,354,319,6,6,3,1,0,3,,0,,,
187,29,1,07.04.2016 20:00:00,165,158,2,,,,,158,3,6,0,7,12,233,377,4,6,0,3,0,3,,0,,,
188,29,1,18.02.2016 20:00:00,165,162,2,,,,,165,6,3,0,13,9,424,410,6,6,3,1,0,3,,0,,,
189,29,1,21.01.2016 20:00:00,165,164,2,,,,,165,7,2,0,16,4,397,284,6,6,3,1,0,3,,0,,,
191,24,28,31.01.2016 17:00:00,129,125,2,,,,,129,5,4,0,12,10,412,376,6,6,3,1,0,3,,0,,,
192,24,28,11.10.2015 17:00:00,129,122,2,,,,,122,0,9,0,0,18,250,378,6,6,1,3,0,3,,0,,,
193,24,28,24.01.2016 17:00:00,129,123,2,,,,,123,4,5,0,9,12,379,407,6,6,1,3,0,3,,0,,,
194,24,28,13.03.2016 17:00:00,129,124,2,,,,,124,3,6,0,7,13,366,391,6,6,1,3,0,3,,0,,,
