id,match,num,home_p1,home_p2,away_p1,away_p2,home_g1_score,away_g1_score,home_g2_score,away_g2_score,home_g3_score,away_g3_score,
1342,304,7,-1,-1,-1,-1,21,0,21,0,0,0
1343,304,8,-1,-1,-1,-1,21,0,21,0,0,0
1344,304,9,-1,-1,-1,-1,21,0,21,0,0,0
1345,95,1,168,204,279,406,14,21,9,21,0,0
1346,95,2,175,319,286,546,21,12,21,15,0,0
1347,95,3,180,160,281,427,25,27,10,21,0,0
1348,95,4,175,319,279,406,12,21,20,22,0,0
1349,95,5,180,160,286,546,15,21,9,21,0,0
1350,95,6,168,204,281,427,11,21,21,16,18,21
1351,95,7,180,160,279,406,4,21,12,21,0,0
1352,95,8,168,204,286,546,21,17,21,17,0,0
1353,95,9,175,319,281,427,21,14,21,14,0,0
1354,81,1,120,109,61,59,13,21,21,13,15,21
1355,81,2,133,536,69,72,21,13,15,21,17,21
1356,81,3,108,122,58,64,19,21,21,16,21,17
1357,81,4,133,536,61,59,17,21,19,21,0,0
1358,81,5,108,122,69,72,12,21,13,21,0,0
1359,81,6,120,109,58,64,21,13,21,15,0,0
1360,81,7,108,122,61,59,8,21,10,21,0,0
1361,81,8,120,109,69,72,15,21,13,21,0,0
1362,81,9,133,536,58,64,21,17,21,14,0,0
1363,16,1,71,62,294,220,21,19,17,21,21,15
1364,16,2,75,76,578,223,17,21,9,21,0,0
1365,16,3,75,76,294,220,16,21,12,21,0,0
1366,16,4,71,62,578,223,21,16,21,19,0,0
1367,16,5,71,75,294,578,14,21,10,21,0,0
1368,16,6,62,76,220,223,18,21,21,18,22,20
1369,69,1,47,54,251,277,13,21,13,21,0,0
1370,69,2,50,49,522,320,14,21,8,21,0,0
1371,69,3,50,49,251,277,20,22,10,21,0,0
1372,69,4,47,54,522,320,21,18,9,21,17,21
1373,69,5,47,50,251,522,16,21,16,21,0,0
1374,69,6,54,49,277,320,10,21,14,21,0,0
1375,223,1,296,218,177,175,17,21,21,18,21,15
1376,223,2,294,291,164,168,19,21,22,20,21,19
1377,223,3,220,219,179,204,21,12,21,12,0,0
1378,223,4,294,291,177,175,22,20,21,23,30,29
1379,223,5,220,219,164,168,21,7,21,6,0,0
1380,223,6,296,218,179,204,17,21,21,15,21,15
1381,223,7,220,219,177,175,21,13,24,22,0,0
1382,223,8,296,218,164,168,21,16,20,22,19,21
1383,223,9,294,291,179,204,16,21,21,18,21,15
1384,273,1,334,340,347,351,17,21,17,21,0,0
1385,273,2,339,336,504,348,11,21,21,19,16,21
1386,273,3,381,338,345,346,16,21,20,22,0,0
1387,273,4,339,336,347,351,21,17,17,21,17,21
1388,273,5,381,338,504,348,10,21,17,21,0,0
1389,273,6,334,340,345,346,21,19,13,21,9,21
1390,273,7,381,338,347,351,21,19,14,21,15,21
1391,273,8,334,340,504,348,21,17,7,21,9,21
1392,273,9,339,336,345,346,21,19,19,21,18,21
1393,229,1,304,300,71,61,17,21,22,24,0,0
1394,229,2,325,299,62,69,16,21,11,21,0,0
1395,229,3,302,496,56,59,19,21,16,21,0,0
1396,229,4,325,299,71,61,21,15,12,21,16,21
1397,229,5,302,496,62,69,12,21,18,21,0,0
1398,229,6,304,300,56,59,17,21,12,21,0,0
1399,229,7,302,496,71,61,9,21,13,21,0,0
1400,229,8,304,300,62,69,16,21,22,24,0,0
1401,229,9,325,299,56,59,13,21,5,21,0,0
1402,279,1,240,229,339,340,21,18,21,12,0,0
1403,279,2,245,248,381,336,21,14,21,15,0,0
1404,279,3,584,233,334,338,21,13,18,21,13,21
1405,279,4,245,248,339,340,23,21,21,6,0,0
1406,279,5,584,233,381,336,21,14,21,16,0,0
1407,279,6,240,229,334,338,17,21,18,21,0,0
1408,279,7,584,233,339,340,21,14,21,7,0,0
1409,279,8,240,229,381,336,21,7,21,17,0,0
1410,279,9,245,248,334,338,19,21,15,21,0,0
1411,237,1,27,316,285,286,15,21,15,21,0,0
1412,237,2,33,37,405,406,13,21,11,21,0,0
1413,237,3,315,585,283,288,6,21,11,21,0,0
1414,237,4,33,37,285,286,18,21,21,18,9,21
1415,237,5,315,585,405,406,14,21,8,21,0,0
1416,237,6,27,316,283,288,12,21,14,21,0,0
1417,237,7,315,585,285,286,9,21,13,21,0,0
1418,237,8,27,316,405,406,9,21,14,21,0,0
1419,237,9,33,37,283,288,11,21,16,21,0,0
1420,144,1,97,101,113,104,21,11,21,11,0,0
1421,144,2,98,102,122,564,21,7,17,21,21,13
1422,144,3,99,100,198,129,21,17,22,20,0,0
1423,144,4,98,102,113,104,21,13,21,14,0,0
1424,144,5,99,100,122,564,21,19,21,10,0,0
1425,144,6,97,101,198,129,21,18,21,19,0,0
1426,144,7,99,100,113,104,12,21,21,9,21,6
1427,144,8,97,101,122,564,21,13,21,8,0,0
1428,144,9,98,102,198,129,21,15,21,12,0,0
1429,175,1,43,45,530,534,21,16,8,21,8,21
1430,175,2,39,51,533,532,15,21,16,21,0,0
1431,175,3,52,46,574,575,21,16,9,21,13,21
1432,175,4,39,51,530,534,12,21,12,21,0,0
1433,175,5,52,46,533,532,15,21,16,21,0,0
1434,175,6,43,45,574,575,16,21,21,16,16,21
1435,175,7,52,46,530,534,13,21,15,21,0,0
1436,175,8,43,45,533,532,21,12,21,17,0,0
1437,175,9,39,51,574,575,13,21,9,21,0,0
1438,218,1,217,216,304,299,21,16,21,16,0,0
1439,218,2,311,211,302,300,21,13,18,21,21,16
1440,218,3,586,213,318,496,21,7,21,12,0,0
1441,218,4,311,211,304,299,17,21,14,21,0,0
1442,218,5,586,213,302,300,21,11,21,15,0,0
1443,218,6,217,216,318,496,21,13,21,14,0,0
1444,218,7,586,213,304,299,21,18,23,21,0,0
1445,218,8,217,216,302,300,21,11,21,10,0,0
1446,218,9,311,211,318,496,21,17,21,12,0,0
1447,84,1,120,109,214,213,15,21,9,21,0,0
1448,84,2,128,125,211,210,17,21,10,21,0,0
1449,84,3,536,108,216,208,16,21,19,21,0,0
1450,84,4,128,125,214,213,5,21,21,17,17,21
1451,84,5,536,108,211,210,12,21,13,21,0,0
1452,84,6,120,109,216,208,14,21,21,13,18,21
1453,84,7,536,108,214,213,12,21,19,21,0,0
1454,84,8,120,109,211,210,16,21,10,21,0,0
1455,84,9,128,125,216,208,21,17,21,19,0,0
1456,79,1,14,10,61,59,16,21,23,25,0,0
1457,79,2,23,21,69,72,16,21,17,21,0,0
1458,79,3,12,11,543,68,18,21,21,9,21,14
1459,79,4,23,21,61,59,13,21,12,21,0,0
1460,79,5,12,11,69,72,18,21,6,21,0,0
1461,79,6,14,10,543,68,21,18,17,21,19,21
1462,79,7,12,11,61,59,21,19,21,17,0,0
1463,79,8,14,10,69,72,16,21,17,21,0,0
1464,79,9,23,21,543,68,19,21,15,21,0,0
1465,94,1,180,175,128,125,21,11,21,19,0,0
1466,94,2,204,160,109,120,21,8,21,11,0,0
1467,94,3,168,196,133,536,21,11,21,23,21,15
1468,94,4,204,160,128,125,21,19,21,16,0,0
1469,94,5,168,196,109,120,17,21,21,11,17,21
1470,94,6,180,175,133,536,11,21,15,21,0,0
1471,94,7,168,196,128,125,21,12,17,21,27,29
1472,94,8,180,175,109,120,21,13,11,21,21,8
1473,94,9,204,160,133,536,21,13,15,21,19,22
1474,148,1,97,101,38,43,21,7,21,19,0,0
1475,148,2,98,102,52,53,21,3,21,12,0,0
1476,148,3,100,99,46,51,21,7,21,13,0,0
1477,148,4,98,102,38,43,21,15,21,15,0,0
1478,148,5,100,99,52,53,21,6,21,17,0,0
1479,148,6,97,101,46,51,21,5,21,7,0,0
1480,148,7,100,99,38,43,21,11,21,14,0,0
1481,148,8,97,101,52,53,21,12,21,6,0,0
1482,148,9,98,102,46,51,21,7,21,9,0,0
1483,139,1,126,113,432,555,11,21,10,21,0,0
1484,139,2,116,130,440,475,17,21,11,21,0,0
1485,139,3,564,198,557,438,21,19,21,17,0,0
1486,139,4,116,130,432,555,14,21,11,21,0,0
1487,139,5,564,198,440,475,18,21,11,21,0,0
1488,139,6,126,113,557,438,5,21,6,21,0,0
1489,139,7,564,198,432,555,10,21,11,21,0,0
1490,139,8,126,113,440,475,15,21,12,21,0,0
1491,139,9,116,130,557,438,9,21,21,11,9,21
1501,191,1,263,313,164,168,21,10,15,21,21,17
1502,191,2,317,252,179,204,10,21,21,18,16,21
1503,191,3,251,312,177,354,18,21,21,14,21,13
1504,191,4,317,252,164,168,18,21,16,21,0,0
1505,191,5,251,312,179,204,19,21,18,21,0,0
1506,191,6,263,313,177,354,22,20,21,12,0,0
1507,191,7,251,312,164,168,21,18,12,21,17,21
1508,191,8,263,313,179,204,21,14,21,11,0,0
1509,191,9,317,252,177,354,21,14,21,5,0,0
1510,7,1,94,78,4,6,5,21,14,21,0,0
1511,7,2,80,77,588,16,20,22,20,22,0,0
1512,7,3,80,77,4,6,14,21,14,21,0,0
1513,7,4,94,78,588,16,21,23,12,21,0,0
1514,7,5,94,80,4,588,25,23,14,21,21,16
1515,7,6,78,77,6,16,17,21,6,21,0,0
1516,28,1,-1,-1,-1,-1,0,21,0,21,0,0
1517,28,2,-1,-1,-1,-1,0,21,0,21,0,0
1518,28,3,-1,-1,-1,-1,0,21,0,21,0,0
1519,28,4,-1,-1,-1,-1,0,21,0,21,0,0
1520,28,5,-1,-1,-1,-1,0,21,0,21,0,0
1521,28,6,-1,-1,-1,-1,0,21,0,21,0,0
1531,169,1,558,556,97,101,5,21,17,21,0,0
1532,169,2,555,476,98,102,15,21,21,16,11,21
1533,169,3,557,436,100,99,21,8,18,21,21,17
1534,169,4,555,476,97,101,15,21,21,18,12,21
1535,169,5,557,436,98,102,22,24,20,22,0,0
1536,169,6,558,556,100,99,21,11,21,18,0,0
1537,169,7,557,436,97,101,21,16,21,16,0,0
1538,169,8,558,556,98,102,21,10,19,21,21,18
1539,169,9,555,476,100,99,21,16,21,17,0,0
1540,183,1,35,30,530,535,16,21,21,18,6,21
1541,183,2,29,28,534,572,21,16,11,21,20,22
1542,183,3,560,316,533,532,20,22,21,6,21,10
1543,183,4,29,28,530,535,15,21,12,21,0,0
1544,183,5,560,316,534,572,21,18,19,21,21,14
1545,183,6,35,30,533,532,21,23,27,25,21,10
1546,183,7,560,316,530,535,21,12,21,18,0,0
1547,183,8,35,30,534,572,19,21,22,20,17,22
1548,183,9,29,28,533,532,19,21,10,22,0,0
1549,193,1,263,313,311,211,21,19,21,14,0,0
1550,193,2,251,314,217,216,21,14,9,21,16,21
1551,193,3,522,274,321,210,21,13,24,22,0,0
1552,193,4,251,314,311,211,14,21,19,21,0,0
1553,193,5,522,274,217,216,19,21,18,21,0,0
1554,193,6,263,313,321,210,21,19,19,21,21,19
1555,193,7,522,274,311,211,16,21,13,21,0,0
1556,193,8,263,313,217,216,13,21,11,21,0,0
1557,193,9,251,314,321,210,20,22,21,19,21,15
1567,221,1,296,218,56,59,21,12,21,12,0,0
1568,221,2,220,291,71,61,21,15,21,14,0,0
1569,221,3,592,593,75,69,21,11,19,21,21,15
1570,221,4,220,291,56,59,21,10,22,20,0,0
1571,221,5,592,593,71,61,21,13,21,18,0,0
1572,221,6,296,218,75,69,21,17,21,12,0,0
1573,221,7,592,593,56,59,14,21,21,16,21,19
1574,221,8,296,218,71,61,18,21,16,21,0,0
1575,221,9,220,291,75,69,23,21,10,21,21,12
1576,253,1,326,329,47,38,21,17,21,15,0,0
1577,253,2,327,330,49,39,21,12,13,21,21,15
1578,253,3,341,331,41,45,21,16,18,21,16,21
1579,253,4,327,330,47,38,16,21,21,19,16,21
1580,253,5,341,331,49,39,15,21,21,11,18,21
1581,253,6,326,329,41,45,21,18,21,13,0,0
1582,253,7,341,331,47,38,14,21,21,13,17,21
1583,253,8,326,329,49,39,15,21,21,18,21,11
1584,253,9,327,330,41,45,20,22,19,21,0,0
1585,270,1,517,529,174,196,21,17,19,21,23,21
1586,270,2,518,340,193,160,21,16,13,21,14,21
1587,270,3,583,338,182,161,21,11,19,21,21,11
1588,270,4,518,340,174,196,11,21,21,12,18,21
1589,270,5,583,338,193,160,21,9,17,21,21,13
1590,270,6,517,529,182,161,21,19,10,21,25,23
1591,270,7,583,338,174,196,21,19,23,21,0,0
1592,270,8,517,529,193,160,21,17,20,22,12,21
1593,270,9,518,340,182,161,21,13,21,16,0,0
1603,138,1,126,537,333,232,19,21,21,18,21,23
1604,138,2,134,595,229,519,17,21,13,21,0,0
1605,138,3,198,564,233,248,12,21,14,21,0,0
1606,138,4,134,595,333,232,19,21,21,23,0,0
1607,138,5,198,564,229,519,16,21,14,21,0,0
1608,138,6,126,537,233,248,13,21,12,21,0,0
1609,138,7,198,564,333,232,19,21,20,22,0,0
1610,138,8,126,537,229,519,18,21,21,19,11,21
1611,138,9,134,595,233,248,20,22,19,21,0,0
1612,38,1,26,33,79,78,21,16,12,21,21,19
1613,38,2,25,315,596,77,21,16,21,11,0,0
1614,38,3,25,315,79,78,21,11,18,21,21,14
1615,38,4,26,33,596,77,18,21,21,16,21,17
1616,38,5,26,25,79,596,21,14,21,9,0,0
1617,38,6,33,315,78,77,21,14,20,22,21,14
1618,52,1,327,369,245,244,12,21,12,21,0,0
1619,52,2,328,341,242,231,10,21,13,21,0,0
1620,52,3,328,341,245,244,8,21,14,21,0,0
1621,52,4,327,369,242,231,11,21,24,22,14,21
1622,52,5,327,328,245,242,10,21,15,21,0,0
1623,52,6,369,341,244,231,21,19,8,21,10,21
1624,56,1,156,355,398,399,21,10,21,17,0,0
1625,56,2,148,153,598,401,16,21,21,8,21,15
1626,56,3,148,153,398,399,13,21,16,21,0,0
1627,56,4,156,355,598,401,21,8,21,12,0,0
1628,56,5,156,148,398,598,21,12,21,18,0,0
1629,56,6,355,153,399,401,21,19,19,21,21,10
1630,210,1,287,279,220,219,21,11,22,20,0,0
1631,210,2,285,286,294,291,21,17,21,13,0,0
1632,210,3,283,281,296,218,21,16,20,22,21,17
1633,210,4,285,286,220,219,21,8,21,15,0,0
1634,210,5,283,281,294,291,21,13,18,21,21,18
1635,210,6,287,279,296,218,21,19,21,15,0,0
1636,210,7,283,281,220,219,20,22,17,21,0,0
1637,210,8,287,279,294,291,21,18,21,6,0,0
1638,210,9,285,286,296,218,21,13,21,19,0,0
1639,96,1,168,196,214,213,13,21,9,21,0,0
1640,96,2,160,204,210,211,11,21,18,21,0,0
1641,96,3,180,170,216,206,18,21,18,21,0,0
1642,96,4,160,204,214,213,15,21,16,21,0,0
1643,96,5,180,170,210,211,14,21,11,21,0,0
1644,96,6,168,196,216,206,21,14,20,22,20,22
1645,96,7,180,170,214,213,17,21,12,21,0,0
1646,96,8,168,196,210,211,10,21,19,21,0,0
1647,96,9,160,204,216,206,21,19,21,19,0,0
1648,142,1,97,101,252,314,18,21,17,21,0,0
1649,142,2,98,102,313,569,17,21,15,21,0,0
1650,142,3,99,100,312,258,21,18,21,15,0,0
1651,142,4,98,102,252,314,8,21,16,21,0,0
1652,142,5,99,100,313,569,21,16,14,21,10,21
1653,142,6,97,101,312,258,21,18,21,9,0,0
1654,142,7,99,100,252,314,24,26,21,12,12,21
1655,142,8,97,101,313,569,15,21,16,21,0,0
1656,142,9,98,102,312,258,21,16,22,20,0,0
1657,290,1,47,38,339,338,10,21,18,21,0,0
1658,290,2,49,39,385,340,21,19,21,13,0,0
1659,290,3,41,45,334,336,16,21,12,21,0,0
1660,290,4,49,39,339,338,8,21,19,21,0,0
1661,290,5,41,45,385,340,13,21,20,22,0,0
1662,290,6,47,38,334,336,19,21,17,21,0,0
1663,290,7,41,45,339,338,7,21,9,21,0,0
1664,290,8,47,38,385,340,17,21,21,12,21,16
1665,290,9,49,39,334,336,20,22,23,21,16,21
1666,206,1,177,175,25,37,21,15,16,21,21,19
1667,206,2,179,204,315,29,21,14,21,12,0,0
1668,206,3,164,196,33,316,22,20,21,17,0,0
1669,206,4,179,204,25,37,12,21,21,16,20,22
1670,206,5,164,196,315,29,21,17,21,17,0,0
1671,206,6,177,175,33,316,21,15,21,7,0,0
1672,206,7,164,196,25,37,19,21,19,21,0,0
1673,206,8,177,175,315,29,21,13,21,7,0,0
1674,206,9,179,204,33,316,21,12,21,17,0,0
1675,201,1,177,175,56,59,12,21,21,15,19,21
1676,201,2,179,204,75,61,13,21,18,21,0,0
1677,201,3,324,168,62,69,17,21,21,18,16,21
1678,201,4,179,204,56,59,21,14,22,20,0,0
1679,201,5,324,168,75,61,20,22,15,21,0,0
1680,201,6,177,175,62,69,21,11,18,21,21,17
1681,201,7,324,168,56,59,9,21,12,21,0,0
1682,201,8,177,175,75,61,21,9,21,14,0,0
1683,201,9,179,204,62,69,21,18,10,21,19,21
1684,37,1,26,32,4,6,11,21,12,21,0,0
1685,37,2,33,315,8,16,21,14,23,25,21,15
1686,37,3,33,315,4,6,20,22,17,21,0,0
1687,37,4,26,32,8,16,18,21,19,21,0,0
1688,37,5,26,33,4,8,21,19,21,17,0,0
1689,37,6,32,315,6,16,26,24,21,15,0,0
1690,104,1,-1,-1,-1,-1,21,0,21,0,0,0
1691,104,2,-1,-1,-1,-1,21,0,21,0,0,0
1692,104,3,-1,-1,-1,-1,21,0,21,0,0,0
1693,104,4,-1,-1,-1,-1,21,0,21,0,0,0
1694,104,5,-1,-1,-1,-1,21,0,21,0,0,0
1695,104,6,-1,-1,-1,-1,21,0,21,0,0,0
1696,104,7,-1,-1,-1,-1,21,0,21,0,0,0
1697,104,8,-1,-1,-1,-1,21,0,21,0,0,0
1698,104,9,-1,-1,-1,-1,21,0,21,0,0,0
1699,184,1,-1,-1,-1,-1,0,21,0,21,0,0
1700,184,2,-1,-1,-1,-1,0,21,0,21,0,0
1701,184,3,-1,-1,-1,-1,0,21,0,21,0,0
1702,184,4,-1,-1,-1,-1,0,21,0,21,0,0
1703,184,5,-1,-1,-1,-1,0,21,0,21,0,0
1704,184,6,-1,-1,-1,-1,0,21,0,21,0,0
1705,184,7,-1,-1,-1,-1,0,21,0,21,0,0
1706,184,8,-1,-1,-1,-1,0,21,0,21,0,0
1707,184,9,-1,-1,-1,-1,0,21,0,21,0,0
1708,72,1,47,50,598,523,21,16,10,21,23,21
1709,72,2,54,41,398,399,15,21,12,21,0,0
1710,72,3,54,41,598,523,21,8,17,21,18,21
1711,72,4,47,50,398,399,12,21,14,21,0,0
1712,72,5,47,54,598,398,21,14,18,21,21,15
1713,72,6,50,41,523,399,16,21,12,21,0,0
1714,276,1,245,248,599,342,21,8,21,15,0,0
1715,276,2,242,229,326,329,21,16,21,18,0,0
1716,276,3,244,233,327,331,21,15,21,18,0,0
1717,276,4,242,229,599,342,21,10,21,8,0,0
1718,276,5,244,233,326,329,21,14,21,15,0,0
1719,276,6,245,248,327,331,21,11,21,16,0,0
1720,276,7,244,233,599,342,21,0,21,0,0,0
1721,276,8,245,248,326,329,15,21,18,21,0,0
1722,276,9,242,229,327,331,21,11,21,16,0,0
1723,54,1,143,156,263,320,21,17,22,20,0,0
1724,54,2,153,148,261,604,21,19,12,21,19,21
1725,54,3,153,148,263,320,2,21,9,21,0,0
1726,54,4,143,156,261,604,21,13,21,14,0,0
1727,54,5,143,153,263,261,21,19,21,12,0,0
1728,54,6,156,148,320,604,17,21,11,21,0,0
1729,41,1,25,32,294,220,21,15,21,23,21,16
1730,41,2,315,33,605,293,21,14,21,15,0,0
1731,41,3,315,33,294,220,18,21,8,21,0,0
1732,41,4,25,32,605,293,21,7,21,14,0,0
1733,41,5,25,315,294,605,19,21,21,15,21,10
1734,41,6,32,33,220,293,21,18,14,21,17,21
1735,141,1,198,595,35,30,7,21,13,21,0,0
1736,141,2,134,564,29,28,12,21,12,21,0,0
1737,141,3,126,113,-1,-1,21,0,21,0,0,0
1738,141,4,134,564,35,30,13,21,16,21,0,0
1739,141,5,126,113,29,28,18,21,22,20,7,21
1740,141,6,198,595,-1,-1,21,0,21,0,0,0
1741,141,7,126,113,35,30,13,21,13,21,0,0
1742,141,8,198,595,29,28,23,25,18,21,0,0
1743,141,9,134,564,-1,-1,21,0,21,0,0,0
1744,188,1,35,30,448,454,21,18,21,18,0,0
1745,188,2,29,28,476,555,15,21,21,17,19,21
1746,188,3,316,560,556,557,25,23,21,13,0,0
1747,188,4,29,28,448,454,22,20,21,19,0,0
1748,188,5,316,560,476,555,21,15,11,21,21,11
1749,188,6,35,30,556,557,16,21,15,21,0,0
1750,188,7,316,560,448,454,21,13,22,24,21,13
1751,188,8,35,30,476,555,15,21,22,20,21,18
1752,188,9,29,28,556,557,19,21,13,21,0,0
1753,109,1,213,214,281,279,21,17,18,21,21,19
1754,109,2,216,209,286,409,21,13,21,15,0,0
1755,109,3,210,211,280,417,21,18,17,21,19,21
1756,109,4,216,209,281,279,21,12,16,21,17,21
1757,109,5,210,211,286,409,21,13,21,12,0,0
1758,109,6,213,214,280,417,21,17,21,14,0,0
1759,109,7,210,211,281,279,18,21,21,16,23,21
1760,109,8,213,214,286,409,21,11,21,11,0,0
1761,109,9,216,209,280,417,19,21,17,21,0,0
1762,74,1,14,544,120,109,21,0,21,0,0,0
1763,74,2,11,10,536,133,21,0,21,0,0,0
1764,74,3,23,21,125,128,21,0,21,0,0,0
1765,74,4,11,10,120,109,21,19,15,21,17,21
1766,74,5,23,21,536,133,16,21,21,18,21,16
1767,74,6,14,544,125,128,15,21,21,14,12,21
1768,74,7,23,21,120,109,19,21,15,21,0,0
1769,74,8,14,544,536,133,21,0,21,0,0,0
1770,74,9,11,10,125,128,20,22,21,12,17,21
1771,143,1,97,101,530,534,16,21,21,13,21,15
1772,143,2,98,152,600,533,21,18,13,21,17,21
1773,143,3,99,100,575,532,21,12,21,16,0,0
1774,143,4,98,152,530,534,14,21,20,22,0,0
1775,143,5,99,100,600,533,21,12,23,25,18,21
1776,143,6,97,101,575,532,21,14,21,15,0,0
1777,143,7,99,100,530,534,21,23,16,21,0,0
1778,143,8,97,101,600,533,21,15,16,21,16,21
1779,143,9,98,152,575,532,21,16,21,13,0,0
1780,125,1,533,600,252,314,20,22,21,16,21,17
1781,125,2,572,534,266,258,21,16,21,16,0,0
1782,125,3,575,532,313,274,13,21,12,21,0,0
1783,125,4,572,534,252,314,21,23,14,21,0,0
1784,125,5,575,532,266,258,21,14,21,12,0,0
1785,125,6,533,600,313,274,10,21,16,21,0,0
1786,125,7,575,532,252,314,13,21,3,21,0,0
1787,125,8,533,600,266,258,21,9,21,16,0,0
1788,125,9,572,534,313,274,20,22,15,21,0,0
1789,118,1,313,312,198,110,21,11,20,22,21,14
1790,118,2,314,252,564,565,21,14,21,16,0,0
1791,118,3,569,274,582,113,21,5,21,5,0,0
1792,118,4,314,252,198,110,21,14,21,15,0,0
1793,118,5,569,274,564,565,21,5,21,8,0,0
1794,118,6,313,312,582,113,21,11,21,6,0,0
1795,118,7,569,274,198,110,21,8,18,21,21,15
1796,118,8,313,312,564,565,21,11,21,6,0,0
1797,118,9,314,252,582,113,21,12,21,8,0,0
1798,170,1,556,558,529,360,16,21,21,9,21,11
1799,170,2,454,448,389,394,21,15,21,17,0,0
1800,170,3,555,557,338,336,19,21,21,16,24,22
1801,170,4,454,448,529,360,16,21,21,16,24,22
1802,170,5,555,557,389,394,21,9,21,9,0,0
1803,170,6,556,558,338,336,19,21,21,10,21,11
1804,170,7,555,557,529,360,21,7,21,10,0,0
1805,170,8,556,558,389,394,21,17,21,14,0,0
1806,170,9,454,448,338,336,11,21,17,21,0,0
1807,180,1,52,44,448,454,15,21,7,21,0,0
1808,180,2,45,51,556,558,11,21,13,21,0,0
1809,180,3,53,46,557,555,5,21,10,21,0,0
1810,180,4,45,51,448,454,16,21,19,21,0,0
1811,180,5,53,46,556,558,10,21,5,21,0,0
1812,180,6,52,44,557,555,12,21,8,21,0,0
1813,180,7,53,46,448,454,17,21,18,21,0,0
1814,180,8,52,44,556,558,19,21,20,22,0,0
1815,180,9,45,51,557,555,12,21,15,21,0,0
1816,285,1,347,348,41,45,21,9,21,8,0,0
1817,285,2,349,351,47,46,21,17,21,16,0,0
1818,285,3,345,350,50,51,21,12,21,10,0,0
1819,285,4,349,351,41,45,21,13,21,14,0,0
1820,285,5,345,350,47,46,21,11,21,7,0,0
1821,285,6,347,348,50,51,21,4,21,6,0,0
1822,285,7,345,350,41,45,22,20,21,9,0,0
1823,285,8,347,348,47,46,21,10,21,7,0,0
1824,285,9,349,351,50,51,21,16,21,16,0,0
1825,295,1,75,61,285,286,23,25,16,21,0,0
1826,295,2,76,59,284,279,8,21,10,21,0,0
1827,295,3,62,69,283,281,16,21,21,19,23,21
1828,295,4,76,59,285,286,13,21,16,21,0,0
1829,295,5,62,69,284,279,23,21,11,21,8,21
1830,295,6,75,61,283,281,19,21,15,21,0,0
1831,295,7,62,69,285,286,13,21,13,21,0,0
1832,295,8,75,61,284,279,14,21,11,21,0,0
1833,295,9,76,59,283,281,13,21,13,21,0,0
1834,208,1,285,286,179,204,21,14,21,16,0,0
1835,208,2,284,406,164,196,21,12,21,15,0,0
1836,208,3,287,281,177,175,19,21,21,16,21,16
1837,208,4,284,406,179,204,21,18,21,5,0,0
1838,208,5,287,281,164,196,21,19,21,7,0,0
1839,208,6,285,286,177,175,21,15,21,11,0,0
1840,208,7,287,281,179,204,21,19,22,24,21,15
1841,208,8,285,286,164,196,21,14,21,15,0,0
1842,208,9,284,406,177,175,21,17,21,16,0,0
1843,27,1,296,297,75,76,21,17,21,18,0,0
1844,27,2,294,220,71,62,23,21,19,21,24,26
1845,27,3,294,220,75,76,21,8,21,13,0,0
1846,27,4,296,297,71,62,12,21,18,21,0,0
1847,27,5,296,294,75,71,21,10,21,13,0,0
1848,27,6,297,220,76,62,15,21,14,21,0,0
1849,20,1,164,183,78,79,21,16,21,14,0,0
1850,20,2,179,177,80,94,21,5,21,13,0,0
1851,20,3,179,177,78,79,21,18,19,21,21,10
1852,20,4,164,183,80,94,18,21,21,14,21,10
1853,20,5,164,179,78,80,21,12,21,13,0,0
1854,20,6,183,177,79,94,23,21,22,20,0,0
1855,234,1,304,300,25,36,21,19,19,21,24,26
1856,234,2,318,301,27,316,24,22,18,21,17,21
1857,234,3,306,496,315,607,21,14,15,21,21,14
1858,234,4,318,301,25,36,16,21,17,21,0,0
1859,234,5,306,496,27,316,21,9,16,21,13,21
1860,234,6,304,300,315,607,21,14,21,13,0,0
1861,234,7,306,496,25,36,19,21,12,21,0,0
1862,234,8,304,300,27,316,16,21,21,15,23,21
1863,234,9,318,301,315,607,21,19,21,14,0,0
1864,278,1,240,229,153,100,21,16,16,21,23,21
1865,278,2,245,248,156,98,19,21,21,13,21,16
1866,278,3,244,233,143,101,21,6,23,21,0,0
1867,278,4,245,248,153,100,16,21,21,16,18,21
1868,278,5,244,233,156,98,21,10,21,18,0,0
1869,278,6,240,229,143,101,21,14,21,11,0,0
1870,278,7,244,233,153,100,21,10,23,21,0,0
1871,278,8,240,229,156,98,19,21,21,19,21,14
1872,278,9,245,248,143,101,22,20,19,21,21,18
1873,242,1,4,11,183,160,17,21,21,8,21,13
1874,242,2,6,10,182,161,21,13,21,12,0,0
1875,242,3,16,14,359,343,21,8,21,7,0,0
1876,242,4,6,10,183,160,21,18,21,16,0,0
1877,242,5,16,14,182,161,22,20,19,21,21,11
1878,242,6,4,11,359,343,21,9,21,15,0,0
1879,242,7,16,14,183,160,21,18,21,15,0,0
1880,242,8,4,11,182,161,21,11,21,9,0,0
1881,242,9,6,10,359,343,21,8,21,4,0,0
1882,307,1,349,351,245,248,13,21,21,18,21,16
1883,307,2,347,348,240,229,21,19,21,15,0,0
1884,307,3,345,346,244,233,21,17,21,13,0,0
1885,307,4,347,348,245,248,21,12,21,14,0,0
1886,307,5,345,346,240,229,13,21,21,10,21,16
1887,307,6,349,351,244,233,21,16,18,21,18,21
1888,307,7,345,346,245,248,21,14,21,15,0,0
